ID,Titolo,Generi,Punteggio Medio,Rank,Popolarità,Stato,Autori
109910,Uramichi Oniisan,"Adult Cast, Comedy, Gag Humor, Showbiz, Workplace",7.85,1161,1484,currently_publishing,Gaku Kuze
113667,50cm no Isshou,"Josei, Slice of Life",7.85,1163,9228,finished,Gin Shirakawa
115958,Persona 5: Mementos Mission,"Action, Seinen, Supernatural",7.85,1164,5831,finished,Rokuro Saitou
124154,Toorigakari ni One Point Advice shiteiku Type no Yankee,Comedy,7.85,1165,1806,finished, Otsuji
128108,Gakkougurashi! Otayori,"Horror, Mystery, Psychological, School, Slice of Life",7.85,1166,4384,finished,"Norimitsu Kaihou, Sadoru Chiba"
131807,Gomashio to Pudding,"Comedy, Romance",7.85,1167,1689,finished,Yufuko Suzuki
170269,Rii-chan,Romance,7.85,1168,9973,finished,Koudai Yamamoto
27327,All Around Type-Moon,"Comedy, Seinen, Slice of Life",7.85,1170,4644,on_hiatus, B-suke
35035,Kyou no Kira-kun,"Drama, Romance, School, Shoujo",7.85,1172,648,finished,Rin Mikimoto
48397,No Game No Life,"Comedy, Ecchi, Fantasy, Isekai, Seinen, Strategy Game",7.85,1173,623,finished,"Yuu Kamiya, Mashiro Hiiragi"
142,Battle Royale,"Action, Gore, Psychological, Seinen, Survival, Suspense",7.85,1174,228,finished,"Masayuki Taguchi, Koushun Takami"
430,Suzuka,"Comedy, Drama, Ecchi, Romance, School, Shounen, Sports",7.85,1175,354,finished,Kouji Seo
710,Houkago Hokenshitsu,"Drama, Horror, Love Polygon, Mystery, Psychological, Romance, School, Shoujo, Supernatural",7.85,1176,1064,finished,Setona Mizushiro
3522,Kieli: Shisha-tachi wa Kouya ni Nemuru,"Adventure, Fantasy, Mystery, Shoujo, Supernatural",7.85,1177,2816,finished,"Yukako Kabei, Shiori Teshirogi"
6140,Darren Shan,"Adventure, Shounen, Vampire",7.85,1169,3062,finished,"Takahiro Arai, Darren Shan"
7716,Shibatora,"Action, Detective, Drama, Shounen",7.85,1179,3830,finished,"Shin Kibayashi, Masashi Asaki"
11777,Clannad: Tomoyo Dearest,"Drama, Romance, School",7.85,1180,5410,finished," Key, Yukiko Sumiyoshi"
17207,Inu x Boku SS,"Comedy, Mystery, Shounen, Supernatural",7.85,1182,528,finished,Cocoa Fujiwara
91767,Boku to Kimi no Taisetsu na Hanashi,"Award Winning, Romance, School, Shoujo",7.85,1183,840,finished, Robico
94251,Kageki Shoujo!!,"Drama, Performing Arts, School, Shoujo",7.85,1184,7083,currently_publishing,Kumiko Saiki
108424,Takane no Ran-san,"Romance, School, Shoujo",7.85,1185,2389,finished, Ammitsu
144241,Nigoru Hitomi de Nani wo Negau: Highserk Senki,"Action, Fantasy, Isekai, Military, Reincarnation, Shounen",7.85,1188,2568,currently_publishing," Torutonen, Yanomi Saitou"
148554,Rinko-chan to Himosugara,Drama,7.84,1196,5822,finished,Hachi Nanase
65489,Katayoku no Labyrinth,"Romance, School, Shoujo, Supernatural, Time Travel",7.84,1200,5317,finished,Kyouko Kumagai
74337,Steins;Gate: Mugen Enten no Arc Light,"Sci-Fi, Seinen",7.84,1202,7984,finished," Nitroplus, Shinichirou Nariie"
111276,Sewayaki Kitsune no Senko-san,"Comedy, Iyashikei, Supernatural",7.84,1203,659,currently_publishing, Rimukoro
124520,Boys Run the Riot,"Drama, Psychological, School, Seinen, Slice of Life",7.84,1205,1123,finished,Keito Gaku
132378,Isekai no Sata wa Shachiku Shidai,"Boys Love, Fantasy, Isekai",7.84,1206,5320,currently_publishing,"Kazuki Irodori, Wakatsu Yatsuki"
90609,Hengoku no Schwester,"Drama, Historical, Seinen",7.84,1207,6161,finished,Minoru Takeyoshi
104475,Kino no Tabi: The Beautiful World,"Adventure, Drama, Fantasy, Shounen",7.84,1209,4235,finished,"Keiichi Sigsawa, Iruka Shiomiya"
107774,Migi to Dali,"Comedy, Mystery, Seinen, Suspense",7.84,1210,4160,finished,Nami Sano
34091,Rec: Kimi ga Naita Hi,"Drama, Romance, School, Shoujo",7.84,1214,2804,finished,Aoi Makino
14,Rave,"Adventure, Comedy, Fantasy, Shounen",7.84,1216,340,finished,Hiro Mashima
37,Shinshi Doumei Cross,"Comedy, Drama, Romance, School, Shoujo",7.84,1217,735,finished,Arina Tanemura
696,Hayate no Gotoku!,"Action, Comedy, Harem, Parody, Romance, Shounen",7.84,1218,592,finished,Kenjirou Hata
1072,Kaze Hikaru,"Action, Award Winning, Crossdressing, Historical, Romance, Samurai, Shoujo",7.84,1219,3803,finished,Taeko Watanabe
1472,Orpheus no Mado,"Drama, Historical, Romance, Shoujo",7.84,1220,8399,finished,Riyoko Ikeda
4011,New York New York,"Boys Love, Detective, Drama, Shoujo",7.84,1221,6562,finished,Marimo Ragawa
6889,Moon: Subaru Solitude Standing,"Drama, Performing Arts, Seinen",7.84,1222,9522,finished,Masahito Soda
8947,Saint☆Oniisan,"Award Winning, Comedy, Seinen, Slice of Life",7.84,1223,692,currently_publishing,Hikaru Nakamura
10740,Ilegenes: Kokuyou no Kiseki,"Drama, Military, School, Sci-Fi, Shoujo",7.84,1224,2610,finished,"Mizuna Kuwabara, Kachiru Ishizue"
11072,Koizora: Setsunai Koimonogatari,"Drama, Romance, School, Shoujo",7.84,1225,1522,finished,"Ibuki Haneda,  Mika"
11493,Jin,"Award Winning, Drama, Historical, Medical, Seinen, Supernatural, Time Travel",7.84,1226,3219,finished,Motoka Murakami
12671,Shinryaku! Ika Musume,"Comedy, Shounen, Slice of Life",7.84,1227,2644,finished,Masahiro Anbe
16034,Sarashi Asobi,"Romance, School, Shoujo, Supernatural",7.84,1228,4378,finished,Touya Tobina
634,Beniiro Hero,"Drama, Love Polygon, Romance, School, Shoujo, Sports, Team Sports",7.83,1229,2499,finished,Mitsuba Takanashi
1376,Dogs: Stray Dogs Howling in the Dark,"Action, Drama, Mystery, Sci-Fi, Seinen",7.83,1230,1047,finished,Shirow Miwa
1397,Chi's Sweet Home,"Comedy, Pets, Seinen, Slice of Life",7.83,1231,1626,finished,Kanata Konami
7747,Ushio to Tora,"Action, Award Winning, Comedy, Mythology, Shounen, Supernatural",7.83,1232,2269,finished,Kazuhiro Fujita
9705,Ginga Tetsudou 999 (1996),"Adventure, Drama, Fantasy, Sci-Fi, Seinen, Space",7.83,1233,7443,finished,Leiji Matsumoto
10309,Junjou Mistake,"Boys Love, Drama, Romance",7.83,1234,3627,finished,Shungiku Nakamura
12064,Sora Log,"Drama, Romance, School, Shoujo",7.83,1235,1610,finished,Kako Mitsuki
14498,Acid Town,"Action, Boys Love, Drama",7.83,1236,1325,currently_publishing, Kyuugou
14841,Durarara!!,"Action, Drama, Supernatural",7.83,1237,772,finished,"Ryohgo Narita, Akiyo Satorigi"
56435,Shinohayu: The Dawn of Age,Seinen,7.83,1238,11558,currently_publishing,"Aguri Igarashi, Ritz Kobayashi"
69841,Kenrantaru Grande Scène,"Drama, Performing Arts, Seinen, Slice of Life",7.83,1241,6370,currently_publishing, Cuvie
141215,Yume no Hashibashi,"Drama, Girls Love, Josei",7.83,1244,7485,finished,Yumi Sudou
149751,Tokyo卍Revengers: Baji Keisuke kara no Tegami,"Action, Delinquents",7.83,1249,4348,finished,Yukinori Natsukawaguchi
23689,"Inari, Konkon, Koi Iroha.","Comedy, Romance, School, Seinen, Supernatural",7.83,1254,1090,finished,Morohe Yoshida
34335,Durarara!! Saika-hen,"Action, Comedy, Drama, Romance, Shounen, Supernatural",7.83,1255,3699,finished,"Ryohgo Narita, Akiyo Satorigi"
109330,Kimi wa Natsu no Naka,"Boys Love, Drama, School, Slice of Life",7.83,1257,919,finished,Nagisa Furuya
110766,Urasekai Picnic,"Action, Fantasy, Mystery, Shounen",7.83,1258,2681,currently_publishing,"Eita Mizuno, Iori Miyazawa"
112592,Oniichan wa Oshimai!,"CGDCT, Comedy, Magical Sex Shift",7.83,1259,914,currently_publishing, Nekotoufu
117241,Fate/Grand Order: Epic of Remnant - Ashu Tokuiten III/Ashu Heikou Sekai - Shizan Ketsuga Butai Shimousa no Kuni - Eirei Kengou Nanaban Shoubu,"Action, Fantasy, Samurai, Supernatural",7.83,1260,7934,currently_publishing,Rei Wataru
117954,Kotarou wa Hitorigurashi,"Childcare, Comedy, Drama, Seinen, Slice of Life",7.83,1261,6727,finished,Mami Tsumura
118858,Dai Dark,"Comedy, Horror, Sci-Fi, Shounen",7.83,1262,429,currently_publishing,Q Hayashida
120367,Futari Ashita mo Sorenari ni,"Adult Cast, Comedy, Romance",7.83,1263,726,finished, Suzuyuki
129361,Watashi no Oshi wa Akuyaku Reijou.,"Comedy, Fantasy, Girls Love, School, Villainess",7.83,1265,762,currently_publishing,"Sumio Aono,  Inori."
92472,Koiwazurai no Ellie,"Comedy, Romance, Shoujo",7.83,1266,1478,finished,Momo Fuji
93398,Nanbaka,"Action, Comedy, Drama",7.83,1267,2516,finished,Shou Futamata
95228,Hanakoi Tsurane,"Boys Love, Performing Arts",7.83,1268,5030,finished,Isaku Natsume
95347,Kakegurui Twin,"Drama, Mystery, Psychological, School, Shounen",7.83,1269,2166,finished,"Homura Kawamoto, Katsura Saiki"
96812,Emiya-san Chi no Kyou no Gohan,"Gourmet, Iyashikei, Slice of Life",7.83,1270,5792,currently_publishing, TAa
99575,Usotoki Rhetoric,"Historical, Mystery, Romance, Shoujo",7.83,1272,3051,finished,Ritsu Miyako
93416,Youkai Gakkou no Sensei Hajimemashita!,"Comedy, Fantasy, Gag Humor, Mythology, School, Workplace",7.82,1273,3503,currently_publishing,Mai Tanaka
93695,Ganbare! Nakamura-kun!!,"Boys Love, School",7.82,1274,585,finished, Syundei
96194,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 1-bu - Hon ga Nai nara Tsukureba Ii!,"Fantasy, Isekai, Reincarnation",7.82,1275,1459,finished," Suzuka, Miya Kazuki"
103244,Gekijouban Sword Art Online: Ordinal Scale,"Action, Adventure, Mystery, Video Game",7.82,1277,5144,finished,"Reki Kawahara,  IsII"
143990,Yamada to Kase-san.,"Girls Love, School, Shoujo",7.82,1279,4764,currently_publishing,Hiromi Takashima
3993,IS: Otoko demo Onna demo Nai Sei,"Award Winning, Drama, Josei, Romance",7.82,1288,3315,finished,Chiyo Rokuhana
4742,Kamen Rider Spirits,"Action, Adventure, Horror, Sci-Fi, Seinen",7.82,1289,7508,finished,"Shoutarou Ishinomori, Kenichi Muraeda"
5157,Baki: New Grappler Baki,"Action, Combat Sports, Gore, Martial Arts, Shounen",7.82,1290,730,finished,Keisuke Itagaki
10386,Yume-iro Pâtissière,"Award Winning, Gourmet, Romance, School, Shoujo",7.82,1291,2986,finished,Natsumi Matsumoto
12269,Hammer Session!,"Action, Comedy, Ecchi, School, Shounen",7.82,1292,2828,finished,"Namoshiro Tanahashi, Yamato Koganemaru, Hiroyuki Yatsu"
14154,Arakawa Under the Bridge,"Comedy, Romance, Seinen",7.82,1293,1092,finished,Hikaru Nakamura
14975,Darker than Black: Shikkoku no Hana,"Action, Drama, Sci-Fi, Seinen, Super Power, Supernatural",7.82,1294,1507,finished,Yuji Iwahara
16815,Itsuwaribito◆Utsuho◆,"Action, Shounen",7.82,1295,3279,finished,Yuuki Iinuma
55301,Les Misérables,"Drama, Historical, Shounen",7.82,1297,7848,finished,"Takahiro Arai, Victor Hugo"
55377,Kasane,"Drama, Performing Arts, Psychological, Seinen, Supernatural",7.82,1298,550,finished,Daruma Matsuura
60977,Mahouka Koukou no Rettousei: Tsuioku-hen,"Fantasy, Sci-Fi, Urban Fantasy",7.82,1300,2849,finished,"Tsutomu Satou, Waki Ikawa"
61959,Kishibe Rohan wa Ugokanai,"Mystery, Shounen, Supernatural",7.82,1301,1254,currently_publishing,Hirohiko Araki
73451,K: Lost Small World,"Josei, Supernatural",7.82,1302,8555,finished," GoRA, Yoru Ookita"
111323,MagMell Shinkai Suizokukan,"Seinen, Slice of Life",7.82,1305,5348,currently_publishing,Kiyomi Sugishita
114006,Nora to Zassou,"Drama, Seinen",7.82,1306,3168,finished,Keigo Shinzou
118233,Karasugaoka Don't Be Shy!!,"Boys Love, Comedy",7.82,1307,2544,finished,Aki Yuukura
120716,"Ichido dake demo, Koukai Shitemasu.","Comedy, Girls Love",7.82,1308,1143,finished,Miyako Miyahara
121951,Meitantei Conan: Keisatsu Gakkou-hen - Wild Police Story,"Detective, Mystery, Shounen",7.82,1309,9877,finished,"Gosho Aoyama, Takahiro Arai"
122147,Rebuild World,"Action, Sci-Fi, Seinen",7.82,1310,1119,currently_publishing,"Kirihito Ayamura,  Nahuse"
128131,Kimi ni Todoke Bangai-hen: Unmei no Hito,"Romance, Shoujo",7.82,1314,4714,finished,Karuho Shiina
180916,Kimi ni Okuru Eien,Girls Love,7.82,1316,31734,finished, Yuama
22519,To LOVE-Ru Darkness,"Comedy, Ecchi, Harem, Romance, School, Sci-Fi, Shounen, Supernatural",7.82,1317,348,finished,"Kentarou Yabuki, Saki Hasemi"
28107,Sakurasou no Pet na Kanojo,"Comedy, Ecchi, Romance, Slice of Life",7.82,1318,1709,finished,"Houki Kusano, Hajime Kamoshida"
41733,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri","Action, Adventure, Fantasy, Isekai, Military",7.82,1319,661,currently_publishing,"Satoru Sao, Takumi Yanai"
47363,Kamisama no Iutoori 2,"Action, Gore, High Stakes Game, Psychological, Shounen, Supernatural, Survival, Suspense",7.82,1321,897,finished,"Muneyuki Kaneshiro, Akeji Fujimura"
25132,Akame ga Kill!,"Action, Fantasy, Gore, Shounen",7.81,1324,52,finished,"Tetsuya Tashiro,  Takahiro"
48151,World Trigger,"Action, Sci-Fi, Shounen",7.81,1326,360,currently_publishing,Daisuke Ashihara
51493,Murasakiiro no Qualia,"Fantasy, Mystery, Sci-Fi, Shounen",7.81,1327,1752,finished,"Hisamitsu Ueo, Shirou Tsunashima"
344,ES: Eternal Sabbath,"Drama, Psychological, Sci-Fi, Seinen, Supernatural",7.81,1328,1368,finished,Fuyumi Souryo
766,Akuma de Sourou,"Comedy, Drama, Romance, School, Shoujo",7.81,1329,1546,finished,Mitsuba Takanashi
1261,Higurashi no Naku Koro ni: Himatsubushi-hen,"Drama, Horror, Mystery, Psychological, Shounen",7.81,1330,1444,finished,"Yoshiki Tonogai,  Ryukishi07"
1490,Saiunkoku Monogatari,"Drama, Fantasy, Historical, Romance, Shoujo",7.81,1331,3777,finished,"Kairi Yura, Sai Yukino"
3636,Rasetsu no Hana,"Mystery, Shoujo, Supernatural",7.81,1332,5350,finished,Chika Shiomi
4018,Top Secret,"Award Winning, Drama, Mystery, Psychological, Sci-Fi, Shoujo",7.81,1333,5115,finished,Reiko Shimizu
4998,Hime-chan no Ribbon,"Fantasy, School, Shoujo",7.81,1334,10589,finished,Megumi Mizusawa
11438,Kimi ni shika Kikoenai,"Drama, Shounen, Supernatural",7.81,1336,1632,finished," Otsuichi, Hiro Kiyohara"
11767,Suki tte Ii na yo.,"Romance, School, Shoujo",7.81,1337,203,finished,Kanae Hazuki
143339,Aekanaru,"Drama, Romance",7.81,1340,5477,finished,Ayato Sasakura
147091,Seihantai na Kimi to Boku,"Comedy, Romance, School, Shounen",7.81,1341,1101,finished,Koucha Agasawa
149674,Shujinkou Nikki,"Romance, School, Shoujo",7.81,1343,5110,currently_publishing,Yuu Yoshinaga
155312,Futarijime Romantic,"Comedy, Romance, School, Shoujo",7.81,1345,4807,finished,Chihiro Kanisawa
57897,Shin Mazinger Zero vs Ankoku Daishougun,"Action, Adventure, Mecha, Sci-Fi, Seinen",7.81,1349,18587,finished,"Go Nagai, Yuuki Yugo"
72439,Setoutsumi,"Comedy, Shounen, Slice of Life",7.81,1352,5519,finished,Kazuya Konomoto
75101,Sword Art Online: Mother's Rosario,"Action, Adventure, Fantasy, Video Game",7.81,1353,4007,finished,"Reki Kawahara, Tsubasa Hazuki"
120403,School Zone,"Comedy, Girls Love, School",7.81,1354,2407,discontinued, Ningiyau
121043,Touge Oni,"Adventure, Fantasy, Historical, Mythology, Seinen",7.81,1355,2908,currently_publishing,Kenji Tsurubuchi
109229,Raise wa Tanin ga Ii,"Organized Crime, Romance, Seinen",7.8,1357,559,currently_publishing,Asuka Konishi
109339,Saihate no Paladin,"Action, Adventure, Fantasy, Isekai, Reincarnation",7.8,1358,608,currently_publishing,"Mutsumi Okuhashi, Kanata Yanagino"
125857,IDOLiSH7: Re:member,"Music, Shoujo",7.8,1359,13983,finished,"Arina Tanemura, Bunta Tsushimi"
131924,Tsue to Tsurugi no Wistoria,"Action, Fantasy, School, Shounen",7.8,1360,1211,currently_publishing,"Fujino Omori, Toshi Aoi"
103562,"Mairimashita, Senpai","Romance, School, Shoujo",7.8,1362,1015,finished,Azusa Mase
28833,Lucky Dog 1 Blast,"Action, Josei, Mystery, Organized Crime",7.8,1363,4558,finished," Tennenouji,  Uzuhachi"
44171,Omairi desu yo,Boys Love,7.8,1365,2327,finished,Kotetsuko Yamamoto
366,Hoshi no Koe,"Drama, Mecha, Romance, Sci-Fi, Seinen",7.8,1366,805,finished,"Makoto Shinkai, Sumomo Yumeka"
556,Trinity Blood,"Action, Drama, Fantasy, Horror, Sci-Fi, Shoujo, Vampire",7.8,1367,1051,finished,"Yoshida Sunao, Kiyo Kyuujou"
1893,Yumekui Kenbun,"Drama, Fantasy, Horror, Mythology, Shoujo, Supernatural",7.8,1369,4603,finished,Shin Mashiba
2906,W-Juliet II,"Adventure, Comedy, Crossdressing, Romance, Shoujo",7.8,1370,7544,currently_publishing, Emura
3153,Q.E.D.: Shoumei Shuuryou,"Award Winning, Mystery, Shounen",7.8,1371,4748,finished,Motohiro Katou
8641,Jinjuu Houretsuden,"Action, Boys Love, Fantasy, Supernatural",7.8,1372,14443,finished,Shuu Morimoto
8840,Hanatsukihime,"Fantasy, Historical, Romance, Shoujo, Supernatural",7.8,1373,1365,finished,Wataru Hibiki
16668,Doubutsu no Kuni,"Action, Adventure, Award Winning, Comedy, Fantasy, Shounen",7.8,1376,3533,finished,Makoto Raiku
64047,Smells Like Green Spirit,"Boys Love, School, Slice of Life",7.8,1377,3715,finished,Saburou Nagai
141278,"Tensei shite High Elf ni Narimashita ga, Slow Life wa 120-nen de Akimashita","Adventure, Fantasy, Isekai, Reincarnation",7.8,1379,3597,currently_publishing,"Koh Narita,  Rarutori"
144804,Summer Ghost,"Drama, Seinen, Supernatural",7.8,1380,7005,finished," Otsuichi, Miyoshi Ino"
159245,"Nagahama to Be, or Not to Be",Boys Love,7.8,1382,10318,finished,Scarlet Beriko
137982,Senpai wa Otokonoko,"Crossdressing, Drama, Romance, School",7.79,1386,2008,finished, Pomu
140333,Ano Ko no Kodomo,"Award Winning, Drama, School, Shoujo",7.79,1387,5655,finished,Mamoru Aoi
22520,Dorabase: Doraemon Super Baseball Gaiden,"Comedy, Kids, Sports, Team Sports",7.79,1393,12185,finished,Shintarou Mugiwara
116831,Majo no Tabitabi,"Adventure, Fantasy",7.79,1396,3307,finished,"Jougi Shiraishi, Itsuki Nanao"
121026,7 Seeds Gaiden,"Action, Adventure, Josei, Romance, Sci-Fi",7.79,1397,9390,finished,Yumi Tamura
125746,Koisuru (Otome) no Tsukurikata,"Boys Love, Comedy, Crossdressing, School",7.79,1399,1641,currently_publishing,Azusa Banjou
132727,Ookami no Kawa wo Kabutta Hitsuji Hime,"Fantasy, Girls Love",7.79,1400,4129,finished, Mito
101851,Akebi-chan no Sailor-fuku,"School, Seinen, Slice of Life",7.79,1403,1596,currently_publishing, Hiro
105912,Toaru Kagaku no Railgun Gaiden: Astral Buddy,"School, Sci-Fi",7.79,1405,4712,finished,"Kazuma Kamachi, Yasuhito Nogi"
60973,Mahouka Koukou no Rettousei: Kyuukousen-hen,"Action, Fantasy, School, Sci-Fi, Urban Fantasy",7.79,1406,2809,finished,"Tsuna Kitaumi, Tsutomu Satou"
68025,Sankaku Mado no Sotogawa wa Yoru,"Boys Love, Mystery, Supernatural",7.79,1407,4932,finished,Tomoko Yamashita
582,Kodomo no Jikan,"Comedy, Drama, Ecchi, Romance, School, Seinen, Slice of Life",7.79,1408,908,finished,Kaworu Watashiya
1051,Kiniro no Corda,"Comedy, Drama, Music, Reverse Harem, Romance, Shoujo",7.79,1409,1819,finished,Yuki Kure
1185,Katsu!,"Action, Combat Sports, Comedy, Drama, Romance, School, Shounen, Sports",7.79,1410,2401,finished,Mitsuru Adachi
1804,Magic Kaito,"Adventure, Comedy, Romance, Shounen",7.79,1411,2597,currently_publishing,Gosho Aoyama
3749,Umineko no Naku Koro ni - Episode 1: Legend of the Golden Witch,"Comedy, Drama, Horror, Mystery, Psychological, Supernatural",7.79,1412,558,finished,"Kei Natsumi,  Ryukishi07"
5394,Kiss/Hug,"Romance, Shoujo",7.79,1413,1281,finished,Kako Mitsuki
8446,Ikigami,"Action, Drama, Mystery, Psychological, Seinen, Suspense",7.79,1414,812,finished,Motoro Mase
13801,Drifters,"Action, Adult Cast, Adventure, Comedy, Fantasy, Historical, Isekai, Samurai, Seinen",7.79,1415,457,currently_publishing,Kouta Hirano
125699,Ore ga Watashi ni Naru made,"Drama, Magical Sex Shift, School, Slice of Life",7.78,1418,5173,currently_publishing,Hatsuki Satou
134812,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 4-bu - Kizokuin no Toshokan wo Sukuitai!,"Fantasy, Isekai, Reincarnation",7.78,1419,11643,currently_publishing,"Hikaru Katsuki, Miya Kazuki"
25861,Aoki Hagane no Arpeggio,"Action, Sci-Fi, Seinen",7.78,1422,2227,currently_publishing, Ark Performance
37641,Junketsu Drop,Boys Love,7.78,1423,1713,finished,"Manami Kisaragi, Naho Watarumi"
49333,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo? Z,"Comedy, Fantasy, Isekai, Romance",7.78,1425,3937,finished,"Anri Sakano, Tarou Tatsunoko"
36,Kamikaze Kaitou Jeanne,"Action, Drama, Mahou Shoujo, Reincarnation, Romance, School, Shoujo, Supernatural",7.78,1426,963,finished,Arina Tanemura
40,Black Cat,"Action, Adventure, Comedy, Fantasy, Shounen",7.78,1427,358,finished,Kentarou Yabuki
74,Air Gear,"Action, Award Winning, Ecchi, School, Shounen, Supernatural",7.78,1428,193,finished, Oh! Great
107,Chobits,"Comedy, Ecchi, Psychological, Romance, Sci-Fi, Seinen",7.78,1429,236,finished, CLAMP
188,Kindan no Koi de Ikou,"Drama, Fantasy, Josei, Romance",7.78,1430,5274,finished,Tomu Ohmi
257,Hybrid Child,"Boys Love, Drama, Historical",7.78,1431,2156,finished,Shungiku Nakamura
398,Kingdom Hearts II,"Adventure, Fantasy, Shounen",7.78,1432,1548,finished,"Shiro Amano, Tetsuya Nomura"
912,Tomie,"Drama, Gore, Horror, Shoujo, Supernatural",7.78,1433,158,finished,Junji Itou
933,Elfen Lied,"Action, Drama, Gore, Horror, Psychological, Romance, Seinen, Supernatural",7.78,1434,152,finished,Lynn Okamoto
1264,Higurashi no Naku Koro ni: Onisarashi-hen,"Drama, Horror, Mystery, Psychological",7.78,1436,2785,finished,"En Kito,  Ryukishi07"
3537,Yankee-kun to Megane-chan,"Action, Comedy, Delinquents, Romance, School, Shounen",7.78,1437,417,finished,Miki Yoshikawa
3737,Asterisk,"Action, Boys Love, Fantasy, Shoujo, Supernatural",7.78,1438,7740,finished,Shuu Morimoto
